M/W,Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,1,12,P.Anuchit ,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,4,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,1,13,I.Nakharin ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,3,5,40,3,4,7,-14.29,0,0,2,2,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,1,16,J.Narongrit ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,4,1,5,60,8,0,14,22,36.36
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,1,20,R.Kiadtiphum ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,1,21,B.Thanat ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,1,22,P.Anurak ,-,OH,5,4,0,1,-,45.45,4,0,1,5,80,0,0,0,0,-,1,0,5,6,16.67,6,1,0,7,71.43,1,0,1,100,0,0,3,3,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,1,23,T.Kongkapan ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,1,26,T.Chaiwat ,-,OH,6,4,2,0,-,22.22,4,0,5,9,44.44,2,1,1,4,25,0,1,4,5,-20,2,0,2,4,50,1,0,4,25,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,1,43,T.Thanathat ,-,MB,2,1,1,0,-,16.67,1,0,0,1,100,1,1,0,2,0,0,0,3,3,0,1,0,0,1,100,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,1,C.Nattapong ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,3,K.Amornthep,C,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,7,P.Toopadit ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,9,B.Napadet ,-,O,4,4,0,0,-,0,4,3,4,11,9.09,0,0,0,0,-,0,1,2,3,-33.33,0,0,0,0,-,4,0,5,80,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,10,T.Jakkrit ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,12,P.Anuchit ,-,MB,0,0,0,0,-,-16.67,0,1,0,1,-100,0,0,0,0,-,0,0,5,5,0,2,0,1,3,66.67,1,0,1,100,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,13,I.Nakharin ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,6,0,5,11,54.55,1,1,2,0,0,0,2,2,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,16,J.Narongrit ,-,S,1,1,0,0,-,-14.29,1,0,0,1,100,0,1,2,3,-33.33,0,1,2,3,-33.33,0,0,0,0,-,2,2,5,0,6,0,21,27,22.22
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,20,R.Kiadtiphum ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,21,B.Thanat ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,22,P.Anurak ,-,OH,3,2,1,0,-,15.38,2,1,5,8,12.5,1,0,0,1,100,0,0,4,4,0,6,0,1,7,85.71,1,3,4,-50,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,23,T.Kongkapan ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,26,T.Chaiwat ,-,OH,4,4,0,0,-,12.5,4,2,3,9,22.22,0,0,0,0,-,0,0,7,7,0,1,0,0,1,100,0,0,1,0,0,0,2,2,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,2,43,T.Thanathat ,-,MB,3,0,3,0,-,28.57,0,0,1,1,0,3,0,0,3,100,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,1,C.Nattapong ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,3,K.Amornthep,C,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,7,P.Toopadit ,-,MB,0,0,0,0,-,-100,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,1,1,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,9,B.Napadet ,-,O,3,3,0,0,-,-16.67,3,3,6,12,0,0,2,0,2,-100,0,1,3,4,-25,0,0,0,0,-,0,1,1,-100,0,0,1,1,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,10,T.Jakkrit ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,12,P.Anuchit ,-,MB,1,1,0,0,-,0,1,1,0,2,0,0,0,0,0,-,0,0,3,3,0,1,0,0,1,100,1,0,1,100,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,13,I.Nakharin ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,7,0,5,12,58.33,1,2,5,-20,0,0,1,1,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,16,J.Narongrit ,-,S,0,0,0,0,-,-20,0,0,0,0,-,0,1,0,1,-100,0,0,4,4,0,0,0,0,0,-,2,1,4,25,11,0,14,25,44
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,20,R.Kiadtiphum ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,21,B.Thanat ,-,OH,2,2,0,0,-,0,2,1,0,3,33.33,0,1,0,1,-100,0,0,2,2,0,0,0,1,1,0,0,0,0,-,0,0,1,1,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,22,P.Anurak ,-,OH,1,1,0,0,-,0,1,1,1,3,0,0,0,1,1,0,0,0,1,1,0,3,0,1,4,75,1,0,2,50,0,0,1,1,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,23,T.Kongkapan ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,26,T.Chaiwat ,-,OH,6,5,1,0,-,35.71,5,1,2,8,50,1,0,1,2,50,0,0,4,4,0,1,0,1,2,50,0,1,2,-50,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,3,43,T.Thanathat ,-,MB,1,1,0,0,-,-33.33,1,0,0,1,100,0,2,0,2,-100,0,1,2,3,-33.33,0,0,0,0,-,2,0,2,100,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,1,C.Nattapong ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,3,K.Amornthep,C,O,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,3,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,7,P.Toopadit ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,9,B.Napadet ,-,O,7,7,0,0,-,31.58,7,0,6,13,53.85,0,0,3,3,0,0,1,2,3,-33.33,0,0,0,0,-,0,1,2,-50,0,0,1,1,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,10,T.Jakkrit ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,12,P.Anuchit ,-,MB,3,1,1,1,-,8.33,1,0,2,3,33.33,1,2,0,3,-33.33,1,0,5,6,16.67,0,0,0,0,-,2,1,3,33.33,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,13,I.Nakharin ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,1,4,8,25,4,0,6,66.67,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,16,J.Narongrit ,-,S,0,0,0,0,-,-12.5,0,0,0,0,-,0,1,1,2,-50,0,0,6,6,0,0,0,0,0,-,0,2,2,-100,7,0,17,24,29.17
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,20,R.Kiadtiphum ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,21,B.Thanat ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,22,P.Anurak ,-,OH,3,3,0,0,-,20,3,0,2,5,60,0,0,1,1,0,0,1,3,4,-25,1,0,1,2,50,1,1,5,0,0,0,1,1,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,23,T.Kongkapan ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,26,T.Chaiwat ,-,OH,2,2,0,0,-,0,2,1,3,6,16.67,0,0,1,1,0,0,1,1,2,-50,1,0,2,3,33.33,2,1,6,16.67,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,4,43,T.Thanathat ,-,MB,1,1,0,0,-,33.33,1,0,0,1,100,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,1,C.Nattapong ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,3,K.Amornthep,C,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,7,P.Toopadit ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,9,B.Napadet ,-,O,0,0,0,0,-,-16.67,0,1,2,3,-33.33,0,0,0,0,-,0,0,3,3,0,0,0,0,0,-,0,0,1,0,0,0,2,2,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,10,T.Jakkrit ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,12,P.Anuchit ,-,MB,2,0,2,0,-,25,0,0,0,0,-,2,1,0,3,33.33,0,0,1,1,0,1,0,2,3,33.33,0,0,0,-,0,0,1,1,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,13,I.Nakharin ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,0,0,0,1,1,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,16,J.Narongrit ,-,S,1,1,0,0,-,100,1,0,0,1,100,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,2,4,-25,1,0,6,7,14.29
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,20,R.Kiadtiphum ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,21,B.Thanat ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,22,P.Anurak ,-,OH,0,0,0,0,-,0,0,0,7,7,0,0,0,0,0,-,0,0,2,2,0,1,0,0,1,100,1,0,1,100,0,0,2,2,0
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,23,T.Kongkapan ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,26,T.Chaiwat ,-,OH,4,4,0,0,-,37.5,4,0,1,5,80,0,0,1,1,0,0,1,1,2,-50,0,0,1,1,0,1,0,4,25,0,0,0,0,-
Men,2026,3,2026/6/20,B,Preliminary,Amdavad,India,Thailand,Korea,3,2,25,24,21,25,15,17,26,25,18,7,5,43,T.Thanathat ,-,MB,3,0,2,1,-,22.22,0,0,0,0,-,2,1,0,3,33.33,1,0,5,6,16.67,0,0,1,1,0,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,1,Amrinderpal ,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,1,1,-100,0,0,2,2,0
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,5,Joe ,-,OH,10,7,3,0,-,13.89,7,3,7,17,23.53,3,1,1,5,40,0,1,13,14,-7.14,7,1,8,16,37.5,6,1,10,50,0,0,2,2,0
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,6,Erin ,-,OH,0,0,0,0,-,-33.33,0,0,0,0,-,0,1,0,1,-100,0,0,2,2,0,0,0,1,1,0,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,8,Nihal CK ,-,O,1,1,0,0,-,25,1,0,0,1,100,0,0,0,0,-,0,0,3,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,9,Chirag ,-,OH,13,10,2,1,-,4.17,10,8,8,26,7.69,2,2,4,8,0,1,1,12,14,0,9,1,5,15,53.33,2,0,5,40,0,0,2,2,0
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,10,Anand ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,4,1,3,8,37.5,2,2,4,0,0,0,1,1,0
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,12,Jerome,C,O,9,8,0,1,-,10.71,8,3,5,16,31.25,0,2,2,4,-50,1,1,6,8,0,0,0,0,0,-,3,1,9,22.22,0,0,1,1,0
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,14,Om ,-,S,0,0,0,0,-,-100,0,0,0,0,-,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,1,0,2,0,1,3,66.67
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,16,Muthu ,-,S,0,0,0,0,-,-6.25,0,0,0,0,-,0,0,0,0,-,0,1,15,16,-6.25,0,0,0,0,-,2,4,8,-25,22,0,35,57,38.6
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,17,John ,-,MB,8,3,5,0,-,23.53,3,1,0,4,50,5,2,0,7,42.86,0,1,5,6,-16.67,0,0,0,0,-,0,1,2,-50,0,0,2,2,0
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,19,Shikhar ,-,MB,2,1,1,0,-,0,1,0,1,2,50,1,1,5,7,0,0,1,3,4,-25,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,21,Hemanth ,-,OH,3,3,0,0,-,28.57,3,0,1,4,75,0,1,1,2,-50,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,23,Shameem ,-,MB,2,2,0,0,-,7.69,2,0,4,6,33.33,0,1,2,3,-33.33,0,0,4,4,0,0,0,0,0,-,0,0,1,0,0,0,0,0,-
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,ALL,28,Ramanathan ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,5,0,10,50,0,0,2,2,0
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,1,1,Amrinderpal ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,1,5,Joe ,-,OH,5,4,1,0,-,18.75,4,2,3,9,22.22,1,0,0,1,100,0,0,6,6,0,2,0,6,8,25,4,1,6,50,0,0,0,0,-
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,1,6,Erin ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,1,8,Nihal CK ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,1,9,Chirag ,-,OH,5,4,1,0,-,5,4,4,4,12,0,1,0,3,4,25,0,0,4,4,0,4,0,3,7,57.14,0,0,1,0,0,0,1,1,0
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,1,10,Anand ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,2,4,50,2,2,4,0,0,0,1,1,0
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,1,12,Jerome,C,O,2,2,0,0,-,-12.5,2,3,1,6,-16.67,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,1,4,-25,0,0,1,1,0
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,1,14,Om ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2026,4,2026/6/21,A,Preliminary,Amdavad,India,India,New Zealand,3,0,25,25,25,-,-,23,19,14,-,-,1,16,Muthu ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,6,6,0,0,0,0,0,-,1,2,4,-25,9,0,20,29,31.03
